UML_ID,Mill_Name,Group_Name,Group,Parent_Com,Parent Company,Comments,RSPO_Statu,RSPO_Type,Date,Latitude,Longitude,ISO,Country,Province,District,Confidence,Alternativ,Type,Alt Names
PO1000004798,LUNDU,RIMBUNAN SAWIT BERHAD,Rimbunan Hijau Group,RSB LUNDU PALM OIL MILL SDN BHD,,,Not RSPO Certified,,2019-10-31,1.50930000000,109.90607000000,MYS,Malaysia,Sarawak,Lundu,1-Fully Verified,,,"RSB LUNDU PALM OIL MILL SDN BHD,RH LUNDU,RH LUNDU PALM OIL MILL SDN BHD,,,,,,RH LUNDU PALM OIL MILL,RH LUNDU PALM OIL MILL SDN. BHD.,,,R H LUNDU"
PO1000004799,RINWOOD PELITA,RINWOOD PELITA (MUKAH) PLANTATION SDN BHD,Rinwood Pelita (Mukah) Plantation,RINWOOD PELITA (MUKAH) PLANTATION SDN BHD,,,Not RSPO Certified,,2019-10-31,2.87375000000,112.24453000000,MYS,Malaysia,Sarawak,Mukah,1-Fully Verified,,,"RINWOOD PELITA (MUKAH) PLANTATION,MUKAH RINWOOD,,RINWOOD PELITA (MUKAH) PLANTATION SDN BHD,DRNIN BWHODOD PELITA,,RINWOOD PELITA PLANTATION,,,,RINWOOD SAGO POM,RINWOOD SAGO POM,PMKS SIKAPAS,RINWOOD PELITA (MUKAH) PLANTATION SD,RINWOOD PELITA (MUKAH) PLANTATION SDN
BHD,,,,"
PO1000004833,SARATOK,SARAWAK LAND CONSOLIDATION AND REHABILITATION AUTHORITY (SALCRA),SARAWAK LAND CONSOLIDATION AND REHABILITATION AUTHORITY (SALCRA),SARATOK PALM OIL MILL SDN BHD,,,Not RSPO Certified,,2019-10-31,1.71251000000,111.43001000000,MYS,Malaysia,Sarawak,Saratok,1-Fully Verified,,,"SARATOK PALM OIL MILL SDN BHD,,SAALRACTROKA),,,,,,,,SARATOK PALM OIL MILL,SARATOK PALM OIL MILL SDN. BHD.,SARATOK PALM OIL MILL SDN. BHD.,,SOARAITTYO (KSA PLACLRMA )OIL MILL SDN BHD,"
PO1000004834,SANG GUAN,SEGALONG GROUP,SEGALONG GROUP,SANG GUAN OIL MILL SDN BHD,,,Not RSPO Certified,,2019-10-31,4.55935000000,118.18372000000,MYS,Malaysia,Sabah,Tawau,1-Fully Verified,,,"SANG GUAN
OIL MILL SDN.
BHD,SANG GUAN OIL MILL SDN BHD,,,SANG GUAN OIL MILL,,SANG GUAN OIL MILL SDN. BHD.,SANG GUAN OIL MILL SDN. BHD.,SURYA GEMILANG AGRO MANDIRI,,,,,,SANG GUAN POM,SANG GUAN OIL"
PO1000004835,LADANG ROMPIN,SEONG THYE PLANTATIONS SDN BHD,SEONG THYE PLANTATIONS,SEONG THYE PLANTATIONS SDN BHD,,,Not RSPO Certified,,2019-10-31,2.93900000000,103.24380000000,MYS,Malaysia,Pahang,Rompin,1-Fully Verified,,,"KKS LADANG ROMPIN,,SEONG THYE PLANTATIONS SDN BHD,SEONG THYE (ROMPIN),K.K.S. LADANG ROMPIN,,,,,,,,,,,,,,,,,,LADANG ROMPIN
LADANG RUMPUN SUBUR ABADI,ROMPIN ESTATE,,,,SEONG THYE PLANTATIONS SDN BHD (LADANG ROMPIN POM),LDG ROMPI"
PO1000004836,LADANG RAJA UDANG,TH PLANTATIONS BERHAD,TH Plantations Berhad (THP),THP SARIBAS SDN BHD,,,Not RSPO Certified,,2019-10-31,1.66534000000,111.20196000000,MYS,Malaysia,Sarawak,Betong,2-High Confidence,,,"SARIBAS,THP SARIBAS SDN BHD,,KILANG LADANG RAJA UDANG (SARIBAS),,,,,,,,THP SARIBAS SDN. BHD.,THP SARIBAS SDN. BHD.,PMKS BARAS,,,THP SARIBAS SDN BHD (LADANG RAJA UDANG MILL),,"
PO1000004838,ULU SEBOL,TRADEWINDS PLANTATION BERHAD,Tradewinds Plantations (TPB),LADANG PETRI TENGGARA SDN BHD,,,Not RSPO Certified,,2019-10-31,1.88861000000,103.62183000000,MYS,Malaysia,Johor,Kota Tinggi,1-Fully Verified,,,"LADANG PETRI TENGGARA (ULU SEBOL),ULU SEBOL MILL,,TRADEWINDS PLANTATION BHD,LADANG PETRI TENGGARA SDN BHD (ULU SEBOL),ULU SEBOL PALM OIL MILL,KILANG SAWIT ULU SEBOL,ULU SEBOL
PALM OIL MILL
(POM),,,LADANG PETRI TENGGARA SDN BHD
(ULU SEBOL),LADANG PETRI TENGGARA SDN BHD
(ULU SEBOL),,,,,,KKS ULU SEBOL,,,K.K.S. ULU SEBOL,K.K.S. ULU SEBOL,LADANG PETRI TENGGARA SDN BHD (ULU
SEBOL),KILANG ISI SAWIT ULU SEBOL - MILL,KILANG ISI SAWIT ULU SEBOL,LADANG PETRI TENGGARA SDN BHD (ULU S,,,,,"
PO1000004839,SABAHAN,TSH RESOURCES,TSH Resources ,TSH PLANTATION MANAGEMENT SDN BHD,,,RSPO Certified,"RSPO Certified, MB",2019-10-31,4.81929000000,118.08774000000,MYS,Malaysia,Sabah,Kunak,1-Fully Verified,,,"TSH PLANTATIONS SDN BHD (SABAHAN MILL),SABAHAN MILL,TSH PLANTATIONS SDN BHD (SABAHAN
MILL),,,TSH SABAHAN PALM OIL MILL,,(SABAHAN MILL),SABAHAN PALM OIL
MILL,,"
PO1000004840,SOUTHWIND,WTK HOLDINGS BHD,WTK,SOUTHWIND PLANTATION SDN BHD,,,Not RSPO Certified,,2019-10-31,3.63810000000,113.50275000000,MYS,Malaysia,Sarawak,Miri,1-Fully Verified,,,"SOUTHWIND PALM OIL MILL SDN BHD,,,,,PELITA SEBAKONG,,,,,,,,SOUTHWIND P.O.M.,SOUTHWIND P.O.M.,SOUTHWIND PALM OIL MILL,,,,,SOUTHWIND PLANTATION,,"
PO1000004841,BINA RAHMAD MADANI,TRINITY INTERLINK,TRINITY INTERLINK,BINA RAHMAD MADANI,,,Not RSPO Certified,,2019-10-31,3.93187000000,98.17958000000,IDN,Indonesia,Sumatera Utara,Langkat,2-High Confidence,,,BUKIT PUTRI PALM OIL MILL
PO1000004842,KAMPUNG BARU,UNKNOWN,,ANEKA PURA MULTI KERTA,,,Not RSPO Certified,,2019-10-31,-1.07892000000,103.00793000000,IDN,Indonesia,Jambi,Tanjung Jabung B,1-Fully Verified,,,"ANEKAPURA MULTIKERTA,,,,PT ANEKAPURA MULTIKERTA,ABDI BUDI MULIA 428"
PO1000004843,SUMBER KHARISMA PERSADA,ASTRA AGRO LESTARI,Astra Agro Lestari (AAL),SUMBER KHARISMA PERSADA,,,Not RSPO Certified,,2019-10-31,1.01409000000,118.04836000000,IDN,Indonesia,Kalimantan Timur,Kutai Timur,1-Fully Verified,,,"SUMBER KHARISMA
PERSADA,,"
PO1000004844,TINTIN BOYOK SAWIT MAKMUR,BARITO PACIFIC,LX International,TINTIN BOYOK SAWIT MAKMUR,,,Not RSPO Certified,,2019-10-31,-0.11148000000,110.73357000000,IDN,Indonesia,Kalimantan Barat,Sekadau,2-High Confidence,,,"MAKMUR,,,,,,ABDI BUDI MULIA 1235"
PO1000004850,KARYA MAKMUR SEJAHTERA,GOODHOPE,Goodhope,KARYA MAKMUR SEJAHTERA,,,Not RSPO Certified,,2019-10-31,-1.92245000000,112.29377000000,IDN,Indonesia,Kalimantan Tengah,Kotawaringin Timur,2-High Confidence,,,
PO1000004852,INTI GUNA NABATI,DHARMA AGUNG WIJAYA (DAW),DHARMA AGUNG WIJAYA (DAW),INTI GUNA NABATI,,,Not RSPO Certified,,2019-10-31,-2.41648000000,102.68067000000,IDN,Indonesia,Jambi,Sarolangun,1-Fully Verified,,,"MITRA AGROLIKA (INTI GUNA NABATI),,,,,,,GARUDA,,INDOMAS MITRA TEKNIK,,NYATO POM,,,,"
PO1000004853,KEDIPI,CARGILL,Cargill,MAYA AGRO INVESTAMA,,,RSPO Certified,"RSPO Certified, MB",2019-10-31,-2.34040000000,110.96960000000,IDN,Indonesia,Kalimantan Barat,Ketapang,2-High Confidence,,,"MAYA AGRO INVESTAMA (KEDIPI),MAYA AGRO INVESTAMA,AGRO MITRA MADANI,,KEDIPI PALM OIL MILL,ABDI BUDI MULIA 455"
PO1000004855,SOLOK SELATAN,PTPN III,PTPN III,PERKEBUNAN NUSANTARA VI,,,Not RSPO Certified,,2019-10-31,-1.39272000000,101.47858000000,IDN,Indonesia,Sumatera Barat,Solok Selatan,1-Fully Verified,,,"SOLOK SELATAN MILL,SOLOK SELATAN (PN),PERKEBUNAN NUSANTARA VI (SOLOK SELATAN),PERKEBUNAN NUSANTARA V*,PERKEBUNAN NUSANTARA VI (SOLOK"
PO1000004856,PUNDI LAHAN KHATULISTIWA,PUNDI,PUNDI,PUNDI LAHAN KHATULISTIWA,,,Not RSPO Certified,,2019-10-31,-0.02075000000,109.54620000000,IDN,Indonesia,Kalimantan Barat,Kubu Raya,1-Fully Verified,,,
PO1000004857,BANGKIRAI,EAGLE HIGH PLANTATIONS,Eagle High Plantations (EHPT),JAYA MANDIRI SUKSES,,,Not RSPO Certified,,2019-10-31,-0.56345000000,116.37388000000,IDN,Indonesia,Kalimantan Timur,Kutai Kartanegara,1-Fully Verified,,,"JAYA MANDIRI SUKSES,JAYA MANDIRI SUKES,BANGKIRAI MILL,JAYA MANDIRI SUKSES (BANGKIRAI),,,,,,,,,,,,"
PO1000004858,AGRO INTI KENCANAMAS,KENCANA AGRI,Kencana Agri,AGRO INTI KENCANAMAS,,,Not RSPO Certified,,2019-10-31,-2.22243000000,116.35605000000,IDN,Indonesia,Kalimantan Timur,Paser,1-Fully Verified,,,"AGRO INTI KENCANA MAS,,,,AGRO INTIKENCANA MAS,,,"
PO1000004859,TEPIAN LANGSAT,PALMA SERASIH,Palma Serasih Group (PSG),ANUGERAH ENERGITAMA,,,Not RSPO Certified,,2019-10-31,0.79133000000,117.28245000000,IDN,Indonesia,Kalimantan Timur,Kutai Timur,1-Fully Verified,,,"ANUGERAH ENERGITAMA,TEPIAN LANGSAT MILL,,,ANUGERAH ENERGITAMA - TEPIAN"
PO1000004860,BINA SAWIT NUSANTARA,SIN TEK HUAT,STH,BINA SAWIT NUSANTARA,,,Not RSPO Certified,,2019-10-31,0.16567000000,101.32660000000,IDN,Indonesia,Riau,Kampar,1-Fully Verified,,,",,,KENCANA PERSADA NUSANTARA,BINA SAW IT NUSANTARA,BINA SAWA NUSANTARA,,,,,,,,SIN TEK HUAT,BINA SAWIT NUSANTARA PT.,,,,,"
PO1000004861,MULIA SAWIT AGRO LESTARI,MULIA SAWIT AGRO LESTARI (MSAL),MSAL Group,MULIA SAWIT AGRO LESTARI,,,Not RSPO Certified,,2019-10-31,-1.51149000000,113.46575000000,IDN,Indonesia,Kalimantan Tengah,Gunung Mas,1-Fully Verified,,,
PO1000004862,BUKIT PERMATA,TELADAN PRIMA,Teladan,TELEN,,,Not RSPO Certified,,2019-10-31,1.08243000000,117.72242000000,IDN,Indonesia,Kalimantan Timur,Kutai Timur,1-Fully Verified,,,"SAWIT PRIMA NUSANTARA,,,,"
PO1000004863,OPHIR,PTPN III,PTPN III,PERKEBUNAN NUSANTARA VI,,,Not RSPO Certified,,2019-10-31,0.01405000000,99.83695000000,IDN,Indonesia,Sumatera Barat,Pasaman Barat,1-Fully Verified,,,"PERKEBUNAN NUSANTARA VI (OPHIR),OPHIR MILL,"
PO1000004864,SOLOK SELATAN,INCASI RAYA (GUNAS),Incasi Raya Group (IRG),BINA PRATAMA SAKOTO JAYA,,,Not RSPO Certified,,2019-10-31,-1.39335000000,101.59324000000,IDN,Indonesia,Sumatera Barat,Solok Selatan,1-Fully Verified,,"Crusher,CPO","SUMATERA JAYA AGRO LESTARI (SOLOK SELATAN),BINA PRATAMA SAKOTO JAYA,BINAPRATAMA SAKATOJAYA-SOLOK SELATAN II,BINA PRATAMA SAKATOJAYA,ENSEM SAWITA,BINAPRATAMA SAKATOJAYA,BINA PRATAMA SAKATOJAYA (SOLOK SELATAN),,,BINAPRATAMA SAKATOJAYA – SOLOK SELATAN"
PO1000004865,BUMI HUTANI LESTARI,EAGLE HIGH PLANTATIONS,Eagle High Plantations (EHPT),BUMI HUTANI LESTARI,,,Not RSPO Certified,,2019-10-31,-1.67752000000,112.93618000000,IDN,Indonesia,Kalimantan Tengah,Katingan,1-Fully Verified,,,"BUMIHUTANI LESTARI,SEI MERANTI,PT. BUMIHUTANI LESTARI,SUNGAI BUAYA POM,LESTARI,,,,,"
PO1000004866,PEMBANGUNAN RAYA,BUMITAMA GUNAJAYA AGRO (BGA),Bumitama,AGRO SEJAHTERA MANUNGGAL,,,RSPO Certified,"RSPO Certified, MB",2019-10-31,-2.546890,110.381800,IDN,Indonesia,Kalimantan Barat,Ketapang,1-Fully Verified,,,"AGRO SEJAHTERA MANUNGGAL,,,,,,,,,,,,,,,,ABDI BUDI MULIA 772"
PO1000004867,SUKSES KARYA SAWIT,IOI CORPORATION,IOI,SUKSES KARYA SAWIT,,,Not RSPO Certified,,2019-10-31,-2.80103000000,110.59375000000,IDN,Indonesia,Kalimantan Barat,Ketapang,1-Fully Verified,,,"SUKES KARYA SAWIT,,,,SUAYAP,"
PO1000004868,BUMI SAWINDO PERMAI,BUKIT ASAM,Bukit Asam,BUMI SAWINDO PERMAI,,,Not RSPO Certified,,2019-10-31,-3.85172000000,103.80405000000,IDN,Indonesia,Sumatera Selatan,Muara Enim,1-Fully Verified,,,"SUN SAWIT,,,PT BUMI SAWINDO PERMAI,,,,,"
PO1000004869,PATIWARE,GAMA PLANTATIONS,KPN,PATIWARE,,,Not RSPO Certified,,2019-10-31,0.74072000000,108.94187000000,IDN,Indonesia,Kalimantan Barat,Bengkayang,1-Fully Verified,,,"SUNGAI ADONG,PT PATIWARE,,,,"
PO1000004922,SIAK,MAHKOTA,Mahkota,BERLIAN INTI MEKAR,,,Not RSPO Certified,,2019-10-31,0.63875000000,101.97648000000,IDN,Indonesia,Riau,Siak,1-Fully Verified,,,"BERLIAN INTI MEKAR (SIAK),BERLIAN INTI MEKAR-SIAK,,BERLIAN INTI MEKAR SIAK,,,,,,,,,,,BIM - SIAK,PT. BERLIAN INTI MEKAR SIAK,,"
PO1000004924,MAKMUR ANUGERAH SAWITINDO,UNKNOWN,,MAKMUR ANUGERAH SAWITINDO,,,Not RSPO Certified,,2019-10-31,3.69510000000,98.51463000000,IDN,Indonesia,Sumatera Utara,Deli Serdang,2-High Confidence,,,MAKMUR  ANUGERAH  SAWITINDO
PO1000004925,PADU,BINTANG HARAPAN DESA (BHD),BINTANG HARAPAN DESA,SURYA BORNEO INDAH,,,Not RSPO Certified,,2019-10-31,-0.03888000000,110.19388000000,IDN,Indonesia,Kalimantan Barat,Sanggau,1-Fully Verified,,,SURYA BORNEO INDAH
PO1000004927,SEI MERANTI,PTPN III,PTPN III,PERKEBUNAN NUSANTARA III,PTPN III,,RSPO Certified,"RSPO Certified, MB",2019-10-31,1.64332000000,100.41762000000,IDN,Indonesia,Riau,Rokan Hilir,1-Fully Verified,,,"SEI MERANTI MILL,SEI MERANTI (PN),PERKEBUNAN NUSANTARA III (SEI MERANTI),,,,KEDATON MULIA PRIMAS,PERKEBUNAN NUSANTARA III (SEI
MERANTI),PIP NUSANTARA III (SEI MERANTI),,,,,,,,,PTP NUSANTARA III (SEI MERANTI),,PTP NUSANTARA III (SEI MANGKEI),,PERKEBUNAN NUSANTARA III (SEI MERA,,,PTPN III (SEI MERANTI),,,PKS SEI MERANTI"
PO1000004929,TORGAMBA,PTPN III,PTPN III,PERKEBUNAN NUSANTARA III,PTPN III,,RSPO Certified,"RSPO Certified, MB",2019-10-31,1.70922000000,100.28907000000,IDN,Indonesia,Sumatera Utara,Labuhanbatu Selatan,1-Fully Verified,,,"TORGAMBA MILL,PERKEBUNAN NUSANTARA III (TORGAMBA),,,,,PIP NUSANTARA III (TORGAMBA),,,,,,,,,,,PTP NUSANTARA III (TORGAMBA),,PTP NUSANTARA III (SISUMUT),,PERKEBUNAN NUSANTARA III (TORGAM,,,PTPN III (TORGAMBA),,"
PO1000004930,SELUCING AGRO ,BUMITAMA GUNAJAYA AGRO (BGA),Bumitama,WINDU NABATINDO LESTARI,,,Not RSPO Certified,,2019-10-31,-1.88303000000,113.03175000000,IDN,Indonesia,Kalimantan Tengah,Kotawaringin Timur,1-Fully Verified,,,"WINDU NABATINDO ABADI (SELUCING AGRO),SELUNCING AGRO,KRIDATAMA LANCAR-SUKAMANDANG,SELUCING AGRO MILL"
PO1000004931,SWADAYA SAPTA PUTRA,MERBAUJAYA INDAHRAYA,MERBAUJAYA INDAHRAYA,SWADAYA SAPTA PUTRA,,,Not RSPO Certified,,2019-10-31,-1.99368000000,112.83168000000,IDN,Indonesia,Kalimantan Tengah,Kotawaringin Timur,1-Fully Verified,,,",,UNITED KINGDOM INDONESIA
PLANTATIONS,,,,,,,,ABDI BUDI MULIA 1140"
PO1000004932,NIRMALA AGRO LESTARI,ASTRA AGRO LESTARI,Astra Agro Lestari (AAL),NIRMALA AGRO LESTARI,,,Not RSPO Certified,,2019-10-31,-2.09193000000,111.48705000000,IDN,Indonesia,Kalimantan Tengah,Lamandau,1-Fully Verified,,,"NIRMALA AGROLESTARI,NANGA BULIK,PT NIRMALA AGRO
LEST,,,,,,,,,,,,,NIRMALA AGRO LESTARI PT.,NIRMALA AGROLESTARI (NANGA BULIK),,,,,,,PT NIRMALA AGRO LESTARI"
PO1000004934,PUCUK JAYA,CHELLAM PLANTATIONS,CHELLAM PLANTATIONS,PUCUK JAYA,,,Not RSPO Certified,,2019-10-31,-2.23298000000,116.04888000000,IDN,Indonesia,Kalimantan Timur,Paser,1-Fully Verified,,,",,,,,,,,,,"
PO1000004935,SARI LEMBAH SUBUR 1,ASTRA AGRO LESTARI,Astra Agro Lestari (AAL),SARI LEMBAH SUBUR,,,Not RSPO Certified,,2019-10-31,-0.05100000000,102.25200000000,IDN,Indonesia,Riau,Pelalawan,2-High Confidence,,,"SARI LEMBAH SUBUR,,,,,,,,BAHANA NUSA INTERINDO,SURYA INDAH NUSANTARA PAGI,,,,,,,SARI LEMBAH
SUBUR 1,,,,,,,,SARI LEMBAH SUBUR 1 PT.,,,,,SARI LEMBAH SUBUR 1 PALM OIL MILL"
PO1000004937,MEDANG SARI,MEDCO AGRO,MEDCO AGRO,SABUT MAS ABADI,,,Not RSPO Certified,,2019-10-31,-2.53877000000,111.66785000000,IDN,Indonesia,Kalimantan Tengah,Kotawaringin Barat,1-Fully Verified,,,SABUT MAS ABADI
PO1000004938,SRIWIJAYA PALM OIL INDONESIA,SRIWIJAYA PALM OIL,SRIWIJAYA PALM OIL,SRIWIJAYA PALM OIL INDONESIA,,,Not RSPO Certified,,2019-10-31,-2.82577000000,104.73530000000,IDN,Indonesia,Sumatera Selatan,Banyu Asin,1-Fully Verified,,,"BERKAT SAWIT SEJAHTERA,PT. SRIWIJAYA PALM OIL INDONESIA,"
PO1000004940,SINAR TENERA,UNKNOWN,,SINAR TENERA,,,Not RSPO Certified,,2019-10-31,3.07012000000,99.20470000000,IDN,Indonesia,Sumatera Utara,Simalungun,2-High Confidence,,,"SINAR TENERA CV,,,TANDUN,,,,,,CV. SINAR TENERA,,,"
PO1000004942,MITRA PUDING MAS,ANGLO-EASTERN PLANTATION (AEP),Anglo Eastern Plantations (AEP),MITRA PUDING MAS,,,Not RSPO Certified,,2019-10-31,-3.13379000000,101.60162000000,IDN,Indonesia,Bengkulu,Mukomuko,1-Fully Verified,,,"TALES INTI SAWIT,ANGLO EASTERN PLANTATION,,"
PO1000004944,PAGAR MERBAU,PTPN III,PTPN III,PERKEBUNAN NUSANTARA II,PTPN II,,Not RSPO Certified,,2019-10-31,3.52609000000,98.89842000000,IDN,Indonesia,Sumatera Utara,Deli Serdang,1-Fully Verified,,,"PERKEBUNAN NUSANTARA II (PAGAR MERBAU),,,PKS PAGAR MERBAU,PTP NUSANTARA II (PAGAR  MERBAU),,,,,,PAGAR MERBAU MILL,,PTP NUSANTARA II (PAGAR MERBAU),PTPN II (PAGAR MERBAU),,,PERKEBUNAN NUSANTARA II (PAGAR MERB,,,,KEBUNAN NUSANTARA II (PAGAR MER"
PO1000004945,SEI LEMAU,UNKNOWN,,BIO NUSANTARA TEKNOLOGI,,,Not RSPO Certified,,2019-10-31,-3.64447000000,102.24245000000,IDN,Indonesia,Bengkulu,Bengkulu Tengah,1-Fully Verified,,,"BIO NUSANTARA TEKNOLOGI,BIO NUSANTARA TECHNOLOGY,,,BIO NUSANTARA TEKNOLOGI BENGKULU,,NAGASAKTI POM,BIO NUSANTARA
TEKNOLOGI,"
PO1000004946,BATULAKI,GAGAH PUTERA SATRIA (GPS),Gagah Putera Satria (GPS),BUANA KARYA BHAKTI,,,Not RSPO Certified,,2019-10-31,-3.67300000000,115.48100000000,IDN,Indonesia,Kalimantan Selatan,Tanah Bumbu,2-High Confidence,,,"BUANA KARYA BAKTI,BUANA KARYA BHAKTI,BUANA KARYA BHAKTI*,BUANA KARYA BAKTI (BATULAKI),BATU LAKI,"
PO1000004947,DIMEX SELARAS,KORINDO,Korindo,TUNAS SAWA ERMA,,,Not RSPO Certified,,2019-10-31,-6.61028000000,140.56483000000,IDN,Indonesia,Papua,Boven Digoel,1-Fully Verified,,,TUNAS SAWA ERMA 1
PO1000004948,SEI SILAU,PTPN III,PTPN III,PERKEBUNAN NUSANTARA III,PTPN III,,RSPO Certified,"RSPO Certified, MB",2019-10-31,2.90205000000,99.50940000000,IDN,Indonesia,Sumatera Utara,Asahan,1-Fully Verified,,,",,,BUNGA RAYA,PTP NUSANTARA III (SEI SILAU),,,,,,,PERKEBUNAN NUSANTARA III (SEI SILAU),,,,,,,PTPN III (SEI SILAU),,,PKS SEI SILAU"
PO1000004955,AGROPALMA/PARAPALMA,AGROPALMA,AGROPALMA,AGROPALMA,,,Not RSPO Certified,,2019-10-31,-2.54346000000,-48.70625000000,BRA,Brazil,Pará,Tailândia,1-Fully Verified,,,"PARAPALMA,AGROPALMA,AGROPALMA GROUP,AGROPALMA/PARAPALM
A,SÃ£O PAULO"
PO1000004976,"S.P.O.AGRO-INDUSTRIES CO.,LTD.(SICHON)",UNKNOWN,"""S.P.O. AGRO-INDUSTRIES CO.,LTD.""","S.P.O AGRO-INDUSTRIES CO, LTD",,,RSPO Certified,"RSPO Certified, MB",2019-10-31,8.97517000000,99.87952000000,THA,Thailand,Nakhon Si Thammarat,Sichon,1-Fully Verified,,,",,SICHON,,,,,S.P.O AGRO-INDUSTRIES CO., LTD. (SICHON),S.P.O.AGRO-INDUSTRIES CO.,LTD (SICHON),S.P.O. AGRO-INDUSTRIES CO.,LTD,S.P.O.AGRO-INDUSTRIES CO.,LTD (SICHON),S.P.O. AGRO-INDUSTRIES CO.,LTD,S.P.O AGRO-INDUSTRIES CO., LTD. (SICHON),S.P.O.AGRO-INDUSTRIES CO.,LTD (SICHON),S.P.O. AGRO-INDUSTRIES CO.,LTD,S.P.O.AGRO-INDUSTRIES CO.,LTD (SICHON),S.P.O. AGRO-INDUSTRIES CO.,LTD,S.P.O.AGRO-INDUSTRIES CO.,LTD (SICHON),S.P.O. AGRO-INDUSTRIES CO.,LTD,S.P.O AGRO-INDUSTRIES COLTD. 2,S.P.O.AGRO-INDUSTRIES CO.LTD (SICHON),S.P.O. AGRO-INDUSTRIES CO.LTD,S.P.O. AGRO-INDUSTRIES CO. LTD. (SICHON),SPO AGRO-INDUSTRIES CO LTD,S.P.O AGRO-INDUSTRIES CO. LTD. (SICHON),,S.P.O.AGRO-INDUSTRIES CO. LTD. (SICHON),S.P.O AGRO-INDUSTRIES CO. LTD. (NAKHON SI THAMMARAT)"
PO1000005085,"INDUSTRIAS DE JABONES Y DETERGENTES LAS PALMAS, S. A.",UNKNOWN,Las  Palmas,"INDUSTRIAS DE JABONES Y DETERGENTES LAS PALMAS, S. A.",,,RSPO Certified,"RSPO Certified, MB",2019-10-31,14.04211000000,-91.12219000000,GTM,Guatemala,Escuintla,La Gomera,1-Fully Verified,,,"OLMECA 1,OLMECA 1,"
PO1000005100,PARIT SEMBADA,KUALA LUMPUR KEPONG (KLK),KUALA LUMPUR KEPONG (KLK),PARIT SEMBADA,,,RSPO Certified,"RSPO Certified, MB",2019-10-31,-2.73962000000,108.00178000000,IDN,Indonesia,Bangka Belitung,Belitung Timur,1-Fully Verified,,,"PARIT SEMBADA
POM,,STEELINDO WAHANA PERKASA,PARIT SEMBADA PALM OIL MILL,PARITA SEMBADA,KEBUN PANTAI RAJA MILL,PT PARIT SEMBADA POM,"
PO1000005104,KATARI AGRO,BUMITAMA GUNAJAYA AGRO (BGA),Bumitama,WINDU NABATINDO LESTARI,,,RSPO Certified,"RSPO Certified, MB",2019-10-31,-2.098917,113.039602,IDN,Indonesia,Kalimantan Tengah,Kotawaringin Timur,1-Fully Verified,,,"WINDU NABATINDO LESTARI (KATARI AGRO),CIPTATANI KUMAI SEJAHTERA,KATARI AGRO MILL"
PO1000005106,SEBERIDA,UNKNOWN,,NIKMAT HALONA REKSA,,,Not RSPO Certified,,2019-10-31,-0.73471000000,102.52409000000,IDN,Indonesia,Riau,Indragiri Hulu,1-Fully Verified,,,"SIBERIDA,,NIKMAT HALONA REKSA,NIKMAT HALONA REKSA (SEBERIDA),,,,KALIANTA 2,,,,,,,,PT NIKMAT HALONA REKSA,,"
PO1000005117,ACEITES MANUELITA S.A. (YAGUARITO),MANUELITA,MANUELITA,ACEITES MANUELITA,,,RSPO Certified,"RSPO Certified, MB",2019-10-31,3.88293000000,-73.34121000000,COL,Colombia,Meta,San Carlos de Guaroa,1-Fully Verified,Aceites Manuelita Yaguarito,,"YAGUARITO,ACEITES MANUELITA YAGUARITO,,,,,,,ACEITES MANUELITA SA,ACEITES MANUELITA,ACEITES MANUELITA P&C,PLANTA YAGUARITO - MANAVIRE MILL,ACEITES MANUELITA SA, (YAGUARITO),ACEITES MANUELITA SA, (YAGUARITO),ACEITES MANUELITA SA, (YAGUARITO)"
PO1000005128,SEI ROKAN,PTPN III,PTPN III,PERKEBUNAN NUSANTARA V,PTPN V,,RSPO Certified,"RSPO Certified, MB",2019-10-31,0.72572000000,100.57898000000,IDN,Indonesia,Riau,Rokan Hulu,1-Fully Verified,,,"PT PERKEBUNAN NUSANTARA V SEI ROKAN,,,,MUSTIKA AGUNG SAWIT   SEJAHTERA,PERKEBUNAN NUSANTARA V (SEI ROKAN),PIP NUSANTARA V (SEI ROKAN),,,,,,,,PTP NUSANTARA IROKAN),PKS SEI ROKAN,PKS SEI ROKAN,PTP NUSANTARA V (SEI ROKAN),PERKEBUNAN NUSANTARA V (SEI ROKA,PT PERKEBUNAN NUSANTARA V SEI
ROKAN,,,,PTPN V (SEI ROKAN),,"
PO1000005145,NAULI SAWIT,UNKNOWN,,NAULI SAWIT,,,Not RSPO Certified,,2019-10-31,2.08409000000,98.31222000000,IDN,Indonesia,Sumatera Utara,Tapanuli Tengah,1-Fully Verified,,,",,BINA MITRA MAKMUR,,,,,,PT NAULI SAWIT,PT. NAULI SAWIT,,,"
PO1000005155,KABUAU,MAKIN,Makin,KATINGAN INDAH UTAMA,,,Not RSPO Certified,,2019-10-31,-2.11044000000,112.74684000000,IDN,Indonesia,Kalimantan Tengah,Kotawaringin Timur,2-High Confidence,,,"KATINGAN INDAH UTAMA,PPKS KABUAU,KATINGAN INDAH UTAMA (KABUAU),KATINGAN INDAH UTAMA KABUAU,,,,,,,,,,KATINGAN INDAH UTAMA – PKS KABUAU,KATINGAN INDAH UTAMA - KABUAU,MATAHARI KAHURIPAN INDONESIA,,,,,,,"
